93,6,215,96,20,34,-1,-1,-1,-1
94,2,142,84,32,20,-1,-1,-1,-1
94,3,55,83,44,35,-1,-1,-1,-1
94,6,213,94,21,36,-1,-1,-1,-1
95,2,141,84,33,20,-1,-1,-1,-1
95,3,55,83,44,35,-1,-1,-1,-1
95,6,212,94,21,35,-1,-1,-1,-1
96,2,141,84,32,20,-1,-1,-1,-1
96,3,56,83,43,35,-1,-1,-1,-1
97,2,140,84,32,19,-1,-1,-1,-1
97,3,56,83,43,34,-1,-1,-1,-1
98,2,139,84,32,19,-1,-1,-1,-1
98,3,56,83,43,34,-1,-1,-1,-1
98,7,254,74,51,60,-1,-1,-1,-1
99,2,139,84,31,19,-1,-1,-1,-1
99,3,55,83,43,34,-1,-1,-1,-1
99,7,245,74,52,60,-1,-1,-1,-1
100,2,137,84,34,20,-1,-1,-1,-1
100,3,55,83,43,34,-1,-1,-1,-1
100,7,245,75,52,59,-1,-1,-1,-1
101,2,137,84,32,20,-1,-1,-1,-1
101,3,56,83,42,34,-1,-1,-1,-1
101,7,245,75,53,59,-1,-1,-1,-1
102,1,234,76,70,57,-1,-1,-1,-1
102,2,136,84,33,20,-1,-1,-1,-1
102,3,56,84,41,33,-1,-1,-1,-1
102,7,243,75,53,59,-1,-1,-1,-1
103,1,233,75,71,59,-1,-1,-1,-1
103,2,135,84,33,20,-1,-1,-1,-1
103,3,55,84,42,33,-1,-1,-1,-1
104,1,231,75,73,59,-1,-1,-1,-1
104,2,135,84,32,20,-1,-1,-1,-1
104,3,55,84,42,33,-1,-1,-1,-1
105,1,228,74,75,59,-1,-1,-1,-1
105,2,134,83,32,20,-1,-1,-1,-1
105,3,55,83,42,33,-1,-1,-1,-1
106,1,229,76,72,56,-1,-1,-1,-1
106,2,134,82,31,19,-1,-1,-1,-1
106,3,55,82,41,32,-1,-1,-1,-1
107,1,225,73,77,58,-1,-1,-1,-1
107,2,133,81,32,19,-1,-1,-1,-1
107,3,55,80,41,33,-1,-1,-1,-1
108,1,222,70,79,59,-1,-1,-1,-1
108,2,133,79,31,19,-1,-1,-1,-1
108,3,55,78,41,32,-1,-1,-1,-1
109,1,219,68,81,59,-1,-1,-1,-1
109,2,132,78,32,19,-1,-1,-1,-1
109,3,55,77,40,32,-1,-1,-1,-1
110,1,218,67,82,59,-1,-1,-1,-1
110,2,132,77,31,19,-1,-1,-1,-1
110,3,55,76,40,32,-1,-1,-1,-1
111,1,216,67,83,59,-1,-1,-1,-1
111,2,131,77,32,19,-1,-1,-1,-1
111,3,54,76,41,32,-1,-1,-1,-1
112,1,215,67,84,59,-1,-1,-1,-1
112,2,130,76,32,20,-1,-1,-1,-1
112,3,55,75,40,32,-1,-1,-1,-1
113,1,214,68,85,58,-1,-1,-1,-1
113,2,129,76,32,20,-1,-1,-1,-1
113,3,55,75,40,32,-1,-1,-1,-1
114,1,214,68,85,58,-1,-1,-1,-1
114,2,128,77,31,19,-1,-1,-1,-1
114,3,54,76,40,31,-1,-1,-1,-1
115,1,212,69,87,59,-1,-1,-1,-1
115,2,127,78,30,19,-1,-1,-1,-1
115,3,54,77,40,32,-1,-1,-1,-1
116,1,212,71,86,58,-1,-1,-1,-1
116,2,127,80,30,19,-1,-1,-1,-1
116,3,54,78,40,32,-1,-1,-1,-1
117,1,211,72,87,58,-1,-1,-1,-1
117,2,125,81,29,19,-1,-1,-1,-1
117,3,53,79,41,32,-1,-1,-1,-1
118,1,209,73,88,58,-1,-1,-1,-1
118,2,124,82,30,20,-1,-1,-1,-1
118,3,53,81,40,31,-1,-1,-1,-1
119,1,208,75,89,58,-1,-1,-1,-1
119,2,124,84,28,19,-1,-1,-1,-1
119,3,53,82,40,31,-1,-1,-1,-1
120,1,208,76,90,59,-1,-1,-1,-1
120,2,123,84,27,19,-1,-1,-1,-1
120,3,53,82,40,31,-1,-1,-1,-1
121,1,207,77,91,59,-1,-1,-1,-1
121,2,123,85,26,19,-1,-1,-1,-1
121,3,52,83,40,31,-1,-1,-1,-1
121,7,127,85,17,19,-1,-1,-1,-1
122,1,211,78,89,58,-1,-1,-1,-1
122,3,52,83,40,31,-1,-1,-1,-1
122,7,124,86,17,17,-1,-1,-1,-1
123,1,208,78,89,58,-1,-1,-1,-1
123,3,52,84,40,31,-1,-1,-1,-1
123,7,118,86,16,16,-1,-1,-1,-1
124,1,206,76,91,59,-1,-1,-1,-1
124,3,52,83,39,30,-1,-1,-1,-1
124,6,126,85,10,17,-1,-1,-1,-1
125,1,205,75,91,59,-1,-1,-1,-1
125,3,51,82,39,31,-1,-1,-1,-1
125,6,123,84,10,17,-1,-1,-1,-1
126,1,204,74,92,59,-1,-1,-1,-1
126,3,51,82,39,30,-1,-1,-1,-1
127,1,204,74,91,58,-1,-1,-1,-1
127,3,50,80,40,31,-1,-1,-1,-1
128,1,204,73,91,57,-1,-1,-1,-1
128,3,50,79,40,31,-1,-1,-1,-1
129,1,203,72,92,58,-1,-1,-1,-1
129,3,50,79,40,31,-1,-1,-1,-1
130,1,202,72,91,57,-1,-1,-1,-1
130,3,49,78,41,31,-1,-1,-1,-1
131,1,201,72,92,58,-1,-1,-1,-1
131,3,49,79,40,30,-1,-1,-1,-1
132,1,201,72,92,58,-1,-1,-1,-1
132,3,49,79,39,30,-1,-1,-1,-1
133,1,201,73,92,58,-1,-1,-1,-1
133,3,49,80,39,29,-1,-1,-1,-1
134,1,200,73,93,58,-1,-1,-1,-1
134,3,48,80,39,29,-1,-1,-1,-1
135,1,199,73,93,58,-1,-1,-1,-1
135,3,48,81,39,29,-1,-1,-1,-1
136,1,199,73,93,58,-1,-1,-1,-1
136,3,47,81,39,29,-1,-1,-1,-1
137,1,198,74,93,57,-1,-1,-1,-1
137,3,47,81,39,29,-1,-1,-1,-1
138,1,198,74,93,58,-1,-1,-1,-1
138,3,47,81,38,29,-1,-1,-1,-1
139,1,197,73,94,58,-1,-1,-1,-1
139,3,46,81,39,28,-1,-1,-1,-1
140,1,197,73,93,58,-1,-1,-1,-1
140,3,45,80,40,29,-1,-1,-1,-1
140,4,137,82,9,18,-1,-1,-1,-1
141,1,196,72,95,59,-1,-1,-1,-1
141,3,46,80,39,29,-1,-1,-1,-1
141,4,136,81,10,18,-1,-1,-1,-1
142,1,196,72,94,58,-1,-1,-1,-1
142,3,46,80,38,29,-1,-1,-1,-1
142,4,134,80,11,19,-1,-1,-1,-1
143,1,195,71,94,59,-1,-1,-1,-1
143,3,45,80,38,29,-1,-1,-1,-1
143,4,133,80,12,19,-1,-1,-1,-1
144,1,195,71,93,59,-1,-1,-1,-1
144,3,45,80,38,28,-1,-1,-1,-1
144,4,133,81,11,18,-1,-1,-1,-1
145,1,194,71,93,58,-1,-1,-1,-1
145,3,44,80,39,28,-1,-1,-1,-1
145,4,132,81,12,18,-1,-1,-1,-1
146,1,194,71,93,58,-1,-1,-1,-1
146,3,44,80,39,28,-1,-1,-1,-1
146,4,131,81,12,17,-1,-1,-1,-1
147,1,193,71,93,58,-1,-1,-1,-1
147,3,43,79,39,29,-1,-1,-1,-1
147,4,130,81,12,18,-1,-1,-1,-1
148,1,192,72,94,58,-1,-1,-1,-1
148,3,43,79,38,29,-1,-1,-1,-1
148,4,128,81,14,18,-1,-1,-1,-1
149,1,191,72,94,58,-1,-1,-1,-1
149,3,43,80,38,28,-1,-1,-1,-1
149,4,128,81,13,18,-1,-1,-1,-1
150,1,191,73,93,57,-1,-1,-1,-1
150,3,42,81,38,28,-1,-1,-1,-1
150,4,128,83,12,17,-1,-1,-1,-1
151,1,190,73,94,58,-1,-1,-1,-1
151,3,42,81,37,28,-1,-1,-1,-1
151,4,127,83,13,18,-1,-1,-1,-1
152,1,189,74,94,57,-1,-1,-1,-1
152,3,41,82,38,27,-1,-1,-1,-1
152,4,126,84,13,17,-1,-1,-1,-1
153,1,189,74,93,58,-1,-1,-1,-1
153,3,41,82,37,28,-1,-1,-1,-1
153,4,125,83,14,19,-1,-1,-1,-1
154,1,188,73,93,58,-1,-1,-1,-1
154,3,42,82,36,27,-1,-1,-1,-1
154,4,124,83,14,18,-1,-1,-1,-1
155,1,188,72,93,58,-1,-1,-1,-1
155,3,41,80,37,28,-1,-1,-1,-1
155,4,123,83,15,17,-1,-1,-1,-1
156,1,187,71,93,57,-1,-1,-1,-1
156,3,40,79,37,28,-1,-1,-1,-1
156,4,122,81,15,18,-1,-1,-1,-1
157,1,186,69,93,57,-1,-1,-1,-1
157,3,40,78,36,27,-1,-1,-1,-1
157,4,122,80,14,17,-1,-1,-1,-1
158,1,186,68,92,58,-1,-1,-1,-1
158,3,39,77,37,28,-1,-1,-1,-1
158,4,120,80,15,17,-1,-1,-1,-1
159,1,184,68,93,57,-1,-1,-1,-1
159,3,38,77,37,28,-1,-1,-1,-1
159,4,118,79,16,18,-1,-1,-1,-1
160,1,184,67,93,58,-1,-1,-1,-1
160,3,38,77,37,28,-1,-1,-1,-1
160,4,118,79,16,18,-1,-1,-1,-1
161,1,183,68,93,58,-1,-1,-1,-1
161,2,116,84,20,15,-1,-1,-1,-1
161,3,37,78,38,28,-1,-1,-1,-1
161,4,117,79,16,18,-1,-1,-1,-1
162,1,183,70,93,58,-1,-1,-1,-1
162,2,116,83,20,15,-1,-1,-1,-1
162,3,37,78,37,28,-1,-1,-1,-1
162,4,117,81,16,18,-1,-1,-1,-1
163,1,182,70,93,58,-1,-1,-1,-1
163,3,37,79,37,28,-1,-1,-1,-1
163,4,116,82,17,17,-1,-1,-1,-1
164,1,182,70,92,58,-1,-1,-1,-1
164,3,36,80,36,27,-1,-1,-1,-1
164,4,115,82,16,17,-1,-1,-1,-1
165,1,181,70,93,58,-1,-1,-1,-1
165,3,35,80,37,27,-1,-1,-1,-1
165,4,114,83,17,17,-1,-1,-1,-1
166,1,181,71,92,57,-1,-1,-1,-1
166,3,35,80,36,27,-1,-1,-1,-1
166,4,113,83,17,17,-1,-1,-1,-1
167,1,180,71,91,58,-1,-1,-1,-1
167,3,34,79,38,29,-1,-1,-1,-1
167,4,112,83,17,17,-1,-1,-1,-1
168,1,180,72,90,57,-1,-1,-1,-1
168,3,33,79,38,29,-1,-1,-1,-1
168,4,110,83,19,18,-1,-1,-1,-1
169,1,179,72,91,57,-1,-1,-1,-1
169,3,33,79,38,29,-1,-1,-1,-1
169,4,110,83,18,18,-1,-1,-1,-1
170,1,178,72,91,57,-1,-1,-1,-1
170,3,33,79,37,29,-1,-1,-1,-1
170,4,110,83,18,18,-1,-1,-1,-1
171,1,177,71,92,58,-1,-1,-1,-1
171,3,32,79,37,29,-1,-1,-1,-1
171,4,109,83,18,17,-1,-1,-1,-1
172,1,176,71,92,58,-1,-1,-1,-1
172,3,32,79,37,29,-1,-1,-1,-1
172,4,109,83,17,17,-1,-1,-1,-1
173,1,176,71,91,57,-1,-1,-1,-1
173,3,32,80,36,28,-1,-1,-1,-1
173,4,108,83,19,17,-1,-1,-1,-1
174,1,175,71,92,57,-1,-1,-1,-1
174,3,31,80,37,28,-1,-1,-1,-1
174,4,106,83,20,17,-1,-1,-1,-1
175,1,175,71,91,57,-1,-1,-1,-1
175,3,33,80,36,28,-1,-1,-1,-1
175,4,106,83,19,18,-1,-1,-1,-1
176,1,174,71,91,57,-1,-1,-1,-1
176,3,32,80,36,28,-1,-1,-1,-1
176,4,104,83,20,18,-1,-1,-1,-1
177,1,173,71,91,58,-1,-1,-1,-1
177,3,32,80,35,28,-1,-1,-1,-1
177,4,103,84,21,18,-1,-1,-1,-1
178,1,172,72,92,57,-1,-1,-1,-1
178,3,31,81,35,27,-1,-1,-1,-1
178,4,103,84,21,18,-1,-1,-1,-1
179,1,172,72,91,58,-1,-1,-1,-1
179,3,34,81,36,27,-1,-1,-1,-1
179,4,102,84,21,18,-1,-1,-1,-1
180,1,172,73,89,57,-1,-1,-1,-1
180,3,31,82,35,26,-1,-1,-1,-1
180,4,101,84,21,18,-1,-1,-1,-1
181,1,171,73,89,57,-1,-1,-1,-1
181,3,30,82,34,26,-1,-1,-1,-1
181,4,100,85,22,18,-1,-1,-1,-1
182,1,171,74,90,56,-1,-1,-1,-1
182,3,29,83,35,25,-1,-1,-1,-1
182,4,100,85,22,18,-1,-1,-1,-1
182,12,58,79,20,28,-1,-1,-1,-1
183,1,170,74,90,56,-1,-1,-1,-1
183,3,28,83,35,25,-1,-1,-1,-1
183,4,98,85,23,19,-1,-1,-1,-1
183,12,57,79,21,29,-1,-1,-1,-1
184,1,170,74,90,57,-1,-1,-1,-1
184,3,27,83,36,26,-1,-1,-1,-1
184,4,98,85,22,19,-1,-1,-1,-1
184,12,57,79,21,29,-1,-1,-1,-1
185,1,169,74,90,57,-1,-1,-1,-1
185,3,27,83,35,26,-1,-1,-1,-1
185,4,96,85,23,19,-1,-1,-1,-1
185,12,56,79,20,29,-1,-1,-1,-1
186,1,168,74,90,57,-1,-1,-1,-1
186,2,93,84,26,18,-1,-1,-1,-1
186,3,26,83,35,26,-1,-1,-1,-1
186,4,95,85,23,19,-1,-1,-1,-1
186,12,56,80,20,28,-1,-1,-1,-1
187,1,168,74,90,57,-1,-1,-1,-1
187,2,93,85,26,18,-1,-1,-1,-1
187,3,26,83,35,26,-1,-1,-1,-1
187,12,56,80,20,28,-1,-1,-1,-1
188,1,167,74,90,57,-1,-1,-1,-1
188,2,92,85,26,18,-1,-1,-1,-1
188,3,26,84,35,25,-1,-1,-1,-1
189,1,167,74,89,57,-1,-1,-1,-1
189,2,91,85,27,18,-1,-1,-1,-1
189,3,26,84,34,26,-1,-1,-1,-1
190,1,166,74,90,57,-1,-1,-1,-1
190,2,92,86,27,17,-1,-1,-1,-1
190,3,25,84,35,26,-1,-1,-1,-1
191,1,166,74,89,57,-1,-1,-1,-1
191,2,92,86,27,18,-1,-1,-1,-1
191,3,24,84,36,27,-1,-1,-1,-1
192,1,165,74,89,57,-1,-1,-1,-1
192,2,91,86,26,18,-1,-1,-1,-1
192,3,24,84,35,27,-1,-1,-1,-1
193,1,164,75,90,57,-1,-1,-1,-1
193,2,91,86,26,18,-1,-1,-1,-1
193,3,24,85,35,26,-1,-1,-1,-1
194,1,164,75,89,57,-1,-1,-1,-1
194,2,90,86,26,18,-1,-1,-1,-1
194,3,24,85,35,28,-1,-1,-1,-1
195,1,164,75,88,56,-1,-1,-1,-1
195,2,89,87,26,17,-1,-1,-1,-1
195,3,23,85,36,28,-1,-1,-1,-1
196,1,163,75,88,56,-1,-1,-1,-1
196,2,89,88,26,17,-1,-1,-1,-1
196,3,22,85,36,28,-1,-1,-1,-1
